,Date,ODS code,Organisation name,Type 1,Type 2,Other,Total A&E attendences
6959,2017-10-01,RDD,Basildon And Thurrock University Hospitals NHS Foundation Trust,12369.0,0.0,0.0,12369.0
6960,2017-10-01,RC1,Bedford Hospital NHS Trust,6246.0,0.0,154.0,6400.0
6961,2017-10-01,M85813,Birmingham Wic,0.0,0.0,3403.0,3403.0
6962,2017-10-01,RQ3,Birmingham Women's And Children's NHS Foundation Trust,5518.0,0.0,0.0,5518.0
6963,2017-10-01,RJF,Burton Hospitals NHS Foundation Trust,5586.0,0.0,4311.0,9897.0
6964,2017-10-01,RGT,Cambridge University Hospitals NHS Foundation Trust,10195.0,0.0,3432.0,13627.0
6965,2017-10-01,RFS,Chesterfield Royal Hospital NHS Foundation Trust,6969.0,0.0,0.0,6969.0
6966,2017-10-01,NQ108,Clacton Hospital,0.0,0.0,2632.0,2632.0
6967,2017-10-01,RDE,Colchester Hospital University NHS Foundation Trust,7777.0,0.0,4418.0,12195.0
6968,2017-10-01,Y03571,Corby Urgent Care Centre,0.0,0.0,6082.0,6082.0
6969,2017-10-01,RYG,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0
6970,2017-10-01,RTG,Derby Teaching Hospitals NHS Foundation Trust,11180.0,0.0,4683.0,15863.0
6971,2017-10-01,RY8,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,5550.0,5550.0
6972,2017-10-01,NNJ,Dhu Health Care C.I.C,0.0,0.0,1868.0,1868.0
6973,2017-10-01,RWH,East And North Hertfordshire NHS Trust,4602.0,0.0,2145.0,6747.0
6974,2017-10-01,Y03007,Erdington GP Health & Wellbeing Wic,0.0,0.0,2657.0,2657.0
6975,2017-10-01,NQ106,Fryatt Hospital,0.0,0.0,656.0,656.0
6976,2017-10-01,RLT,George Eliot Hospital NHS Trust,6867.0,0.0,0.0,6867.0
6977,2017-10-01,NEH06,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,1782.0,1782.0
6978,2017-10-01,RR1,Heart Of England NHS Foundation Trust,19974.0,0.0,3577.0,23551.0
6979,2017-10-01,RY4,Hertfordshire Community NHS Trust,0.0,0.0,909.0,909.0
6980,2017-10-01,RGQ,Ipswich Hospital NHS Trust,7211.0,0.0,809.0,8020.0
6981,2017-10-01,RRV,University College London Hospitals NHS Foundation Trust,12039.0,0.0,0.0,12039.0
6982,2017-10-01,E84068,The Ridgeway Surgery,0.0,0.0,3289.0,3289.0
6983,2017-10-01,Y03094,The Junction Hc - Unregistered Patients,0.0,0.0,3168.0,3168.0
6984,2017-10-01,RAS,The Hillingdon Hospitals NHS Foundation Trust,5606.0,0.0,8282.0,13888.0
6985,2017-10-01,RR7,Gateshead Health NHS Foundation Trust,7786.0,0.0,2333.0,10119.0
6986,2017-10-01,RJ1,Guy's And St Thomas' NHS Foundation Trust,12615.0,803.0,3129.0,16547.0
6987,2017-10-01,Y03082,Harold Wood Walk In Centre,0.0,0.0,4187.0,4187.0
6988,2017-10-01,RQX,Homerton University Hospital NHS Foundation Trust,10560.0,0.0,0.0,10560.0
6989,2017-10-01,RY9,Hounslow And Richmond Community Healthcare NHS Trust,0.0,0.0,4892.0,4892.0
6990,2017-10-01,RYJ,Imperial College Healthcare NHS Trust,10197.0,4018.0,10676.0,24891.0
6991,2017-10-01,RJZ,King's College Hospital NHS Foundation Trust,18331.0,1774.0,5332.0,25437.0
6992,2017-10-01,RAX,Kingston Hospital NHS Foundation Trust,9197.0,1052.0,0.0,10249.0
6993,2017-10-01,RJ2,Lewisham And Greenwich NHS Trust,18463.0,0.0,5939.0,24402.0
6994,2017-10-01,R1K,London North West University Healthcare NHS Trust,11624.0,0.0,16793.0,28417.0
6995,2017-10-01,RP6,Moorfields Eye Hospital NHS Foundation Trust,0.0,8311.0,0.0,8311.0
6996,2017-10-01,RAT,North East London NHS Foundation Trust,0.0,0.0,5443.0,5443.0
6997,2017-10-01,RVR,Epsom And St Helier University Hospitals NHS Trust,12722.0,452.0,691.0,13865.0
6998,2017-10-01,RGP,James Paget University Hospitals NHS Foundation Trust,6304.0,0.0,366.0,6670.0
6999,2017-10-01,Y02696,Edmonton GP Walk In Centre,0.0,0.0,1082.0,1082.0
7000,2017-10-01,RQM,Chelsea And Westminster Hospital NHS Foundation Trust,18024.0,0.0,8266.0,26290.0
7001,2017-10-01,RYX,Central London Community Healthcare NHS Trust,0.0,0.0,19147.0,19147.0
7002,2017-10-01,AD913,Beckenham Beacon Ucc,0.0,0.0,4624.0,4624.0
7003,2017-10-01,R1H,Barts Health NHS Trust,27698.0,917.0,13822.0,42437.0
7004,2017-10-01,RF4,"Barking, Havering And Redbridge University Hospitals NHS Trust",21482.0,782.0,2762.0,25026.0
7005,2017-10-01,RAP,North Middlesex University Hospital NHS Trust,14874.0,0.0,0.0,14874.0
7006,2017-10-01,Y02973,Orchard Village Walk-In-Centre,0.0,0.0,755.0,755.0
7007,2017-10-01,RT3,Royal Brompton & Harefield NHS Foundation Trust,0.0,0.0,0.0,0.0
7008,2017-10-01,RAL,Royal Free London NHS Foundation Trust,19285.0,0.0,3209.0,22494.0
7009,2017-10-01,RAN,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0
7010,2017-10-01,Y03047,St Andrews Walk-In Centre,0.0,0.0,1857.0,1857.0
7011,2017-10-01,RJ7,St George's University Hospitals NHS Foundation Trust,13370.0,0.0,1417.0,14787.0
7012,2017-10-01,F84747,The Barkantine Practice,0.0,0.0,2513.0,2513.0
7013,2017-10-01,RJ6,Croydon Health Services NHS Trust,6729.0,0.0,9560.0,16289.0
7014,2017-10-01,RNQ,Kettering General Hospital NHS Foundation Trust,7217.0,0.0,0.0,7217.0
7015,2017-10-01,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,5898.0,0.0,6842.0,12740.0
7016,2017-10-01,RY5,Lincolnshire Community Health Services NHS Trust,0.0,0.0,13224.0,13224.0
7017,2017-10-01,RWD,United Lincolnshire Hospitals NHS Trust,12182.0,0.0,1169.0,13351.0
7018,2017-10-01,RRK,University Hospitals Birmingham NHS Foundation Trust,10348.0,0.0,0.0,10348.0
7019,2017-10-01,RKB,University Hospitals Coventry And Warwickshire NHS Trust,12305.0,1892.0,6358.0,20555.0
7020,2017-10-01,RWE,University Hospitals Of Leicester NHS Trust,18587.0,1824.0,0.0,20411.0
7021,2017-10-01,RJE,University Hospitals Of North Midlands NHS Trust,14081.0,428.0,6697.0,21206.0
7022,2017-10-01,RBK,Walsall Healthcare NHS Trust,6639.0,0.0,3617.0,10256.0
7023,2017-10-01,ATQ02,Walsall Urgent Care Centre (Community Site),0.0,0.0,3720.0,3720.0
7024,2017-10-01,RWG,West Hertfordshire Hospitals NHS Trust,8154.0,0.0,3768.0,11922.0
7025,2017-10-01,RGR,West Suffolk NHS Foundation Trust,6065.0,0.0,0.0,6065.0
7026,2017-10-01,RWP,Worcestershire Acute Hospitals NHS Trust,10553.0,0.0,5486.0,16039.0
7027,2017-10-01,RLQ,Wye Valley NHS Trust,4740.0,0.0,432.0,5172.0
7028,2017-10-01,REM,Aintree University Hospital NHS Foundation Trust,7437.0,0.0,6954.0,14391.0
7029,2017-10-01,RCF,Airedale NHS Foundation Trust,5547.0,0.0,0.0,5547.0
7030,2017-10-01,RBS,Alder Hey Children's NHS Foundation Trust,5494.0,0.0,0.0,5494.0
7031,2017-10-01,NNF70,Alfred Bean Hospital,0.0,0.0,425.0,425.0
7032,2017-10-01,RFF,Barnsley Hospital NHS Foundation Trust,7406.0,0.0,0.0,7406.0
7033,2017-10-01,RXL,Blackpool Teaching Hospitals NHS Foundation Trust,6585.0,0.0,11540.0,18125.0
7034,2017-10-01,RMC,Bolton NHS Foundation Trust,8996.0,0.0,995.0,9991.0
7035,2017-10-01,RAE,Bradford Teaching Hospitals NHS Foundation Trust,11688.0,0.0,0.0,11688.0
7036,2017-10-01,NNF09,Bransholme Health Centre,0.0,0.0,2337.0,2337.0
7037,2017-10-01,RY2,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,7949.0,7949.0
7038,2017-10-01,RWY,Calderdale And Huddersfield NHS Foundation Trust,13058.0,0.0,0.0,13058.0
7039,2017-10-01,RLN,City Hospitals Sunderland NHS Foundation Trust,8253.0,2237.0,2988.0,13478.0
7040,2017-10-01,RJR,Countess Of Chester Hospital NHS Foundation Trust,6101.0,0.0,768.0,6869.0
7041,2017-10-01,RXP,County Durham And Darlington NHS Foundation Trust,11314.0,0.0,6501.0,17815.0
7042,2017-10-01,RJN,East Cheshire NHS Trust,4173.0,0.0,254.0,4427.0
7043,2017-10-01,C82038,Latham House Medical Practice,0.0,0.0,286.0,286.0
7044,2017-10-01,RL4,The Royal Wolverhampton NHS Trust,11436.0,0.0,8782.0,20218.0
7045,2017-10-01,RL1,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0
7046,2017-10-01,RP5,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,11236.0,0.0,3085.0,14321.0
7047,2017-10-01,RQW,The Princess Alexandra Hospital NHS Trust,8706.0,0.0,0.0,8706.0
7048,2017-10-01,NJS05,Loughborough Urgent Care Centre,0.0,0.0,4218.0,4218.0
7049,2017-10-01,RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",5437.0,0.0,0.0,5437.0
7050,2017-10-01,RC9,Luton And Dunstable University Hospital NHS Foundation Trust,8595.0,0.0,3598.0,12193.0
7051,2017-10-01,C82009,Market Harborough Med.Ctr,0.0,0.0,323.0,323.0
7052,2017-10-01,NLO11,Market Harborough Urgent Care Centre,0.0,0.0,641.0,641.0
7053,2017-10-01,NLO09,Melton Mowbray Urgent Care Centre,0.0,0.0,607.0,607.0
7054,2017-10-01,RQ8,Mid Essex Hospital Services NHS Trust,8567.0,0.0,215.0,8782.0
7055,2017-10-01,RD8,Milton Keynes University Hospital NHS Foundation Trust,7364.0,0.0,4989.0,12353.0
7056,2017-10-01,Y02652,NHS Coventry Healthcare & Wic,0.0,0.0,0.0,0.0
7057,2017-10-01,RM1,Norfolk And Norwich University Hospitals NHS Foundation Trust,8805.0,0.0,2492.0,11297.0
7058,2017-10-01,RGN,North West Anglia NHS Foundation Trust,11896.0,0.0,780.0,12676.0
7059,2017-10-01,RNS,Northampton General Hospital NHS Trust,9273.0,1014.0,0.0,10287.0
7060,2017-10-01,NMH01,Norwich Practices Ltd,0.0,0.0,5887.0,5887.0
7061,2017-10-01,NR3,Nottingham Citycare Partnership,0.0,0.0,4606.0,4606.0
7062,2017-10-01,RXR,East Lancashire Hospitals NHS Trust,8801.0,0.0,9491.0,18292.0
7063,2017-10-01,NLO10,Oadby & Wigston Urgent Care Centre,0.0,0.0,2884.0,2884.0
7064,2017-10-01,RX1,Nottingham University Hospitals NHS Trust,12709.0,1731.0,2929.0,17369.0
7065,2017-10-01,Y02961,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,3003.0,3003.0
7066,2017-10-01,RAJ,Southend University Hospital NHS Foundation Trust,8770.0,0.0,0.0,8770.0
7067,2017-10-01,RJC,South Warwickshire NHS Foundation Trust,5987.0,0.0,757.0,6744.0
7068,2017-10-01,Y02615,South Birmingham GP Walk In Centre,0.0,0.0,5942.0,5942.0
7069,2017-10-01,C83023,Sleaford Medical Group,0.0,0.0,590.0,590.0
7070,2017-10-01,RNA,The Dudley Group NHS Foundation Trust,9156.0,0.0,5134.0,14290.0
7071,2017-10-01,RXW,Shrewsbury And Telford Hospital NHS Trust,10764.0,0.0,0.0,10764.0
7072,2017-10-01,R1D,Shropshire Community Health NHS Trust,0.0,0.0,2168.0,2168.0
7073,2017-10-01,Y02428,Putnoe Medical Centre Walk In Centre,0.0,0.0,2401.0,2401.0
7074,2017-10-01,C82010,Oakham Medical Practice,0.0,0.0,246.0,246.0
7075,2017-10-01,RXK,Sandwell And West Birmingham Hospitals NHS Trust,15212.0,1181.0,2736.0,19129.0
7076,2017-10-01,RK5,Sherwood Forest Hospitals NHS Foundation Trust,8278.0,0.0,4259.0,12537.0
7077,2017-10-01,NLO12,Oakham Urgent Care Centre,0.0,0.0,298.0,298.0
7078,2017-11-01,RCU,Sheffield Children's NHS Foundation Trust,5191.0,0.0,142.0,5333.0
7079,2017-11-01,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,8772.0,1112.0,7375.0,17259.0
7080,2017-11-01,NQT5F,Skelmersdale Walk In Centre,0.0,0.0,1910.0,1910.0
7081,2017-11-01,RTR,South Tees Hospitals NHS Foundation Trust,10213.0,0.0,1837.0,12050.0
7082,2017-11-01,RE9,South Tyneside NHS Foundation Trust,5293.0,0.0,501.0,5794.0
7083,2017-11-01,RXG,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0
7084,2017-11-01,RVY,Southport And Ormskirk Hospital NHS Trust,6575.0,0.0,3556.0,10131.0
7085,2017-11-01,RBN,St Helens And Knowsley Hospital Services NHS Trust,9634.0,0.0,5342.0,14976.0
7086,2017-11-01,RWJ,Stockport NHS Foundation Trust,8206.0,0.0,0.0,8206.0
7087,2017-11-01,RMP,Tameside And Glossop Integrated Care NHS Foundation Trust,7063.0,0.0,5259.0,12322.0
7088,2017-11-01,AXT02,Shakespeare Walk-In Centre,0.0,0.0,3569.0,3569.0
7089,2017-11-01,RFR,The Rotherham NHS Foundation Trust,7882.0,0.0,0.0,7882.0
7090,2017-11-01,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,11131.0,1895.0,4563.0,17589.0
7091,2017-11-01,RET,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0
7092,2017-11-01,NNF76,The Wilberforce Health Centre,0.0,0.0,3405.0,3405.0
7093,2017-11-01,RTX,University Hospitals Of Morecambe Bay NHS Foundation Trust,7177.0,101.0,1618.0,8896.0
7094,2017-11-01,RM3,Salford Royal NHS Foundation Trust,8359.0,0.0,598.0,8957.0
7095,2017-11-01,RY7,Wirral Community NHS Foundation Trust,0.0,0.0,3117.0,3117.0
7096,2017-11-01,RBL,Wirral University Teaching Hospital NHS Foundation Trust,7906.0,0.0,2603.0,10509.0
7097,2017-11-01,NNF18,Withernsea Hospital,0.0,0.0,182.0,182.0
7098,2017-11-01,AJN,Workington Health Limited,0.0,0.0,360.0,360.0
7099,2017-11-01,RRF,"Wrightington, Wigan And Leigh NHS Foundation Trust",6959.0,0.0,563.0,7522.0
7100,2017-11-01,RCB,York Teaching Hospital NHS Foundation Trust,9042.0,0.0,6116.0,15158.0
7101,2017-11-01,RTK,Ashford And St Peter's Hospitals NHS Foundation Trust,8612.0,0.0,181.0,8793.0
7102,2017-11-01,NTV0B,Ashford Walk-In-Centre,0.0,0.0,3364.0,3364.0
7103,2017-11-01,RBV,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0
7104,2017-11-01,RWW,Warrington And Halton Hospitals NHS Foundation Trust,7070.0,0.0,3919.0,10989.0
7105,2017-11-01,RJL,Northern Lincolnshire And Goole NHS Foundation Trust,10824.0,0.0,1144.0,11968.0
7106,2017-11-01,AC008,Rossendale Minor Injuries Unit,0.0,0.0,924.0,924.0
7107,2017-11-01,RXR,East Lancashire Hospitals NHS Trust,8480.0,0.0,9016.0,17496.0
7108,2017-11-01,NQT10,Assura Reading Llp,0.0,0.0,3597.0,3597.0
7109,2017-11-01,NNF94,East Riding Community Hospital,0.0,0.0,253.0,253.0
7110,2017-11-01,RR7,Gateshead Health NHS Foundation Trust,7218.0,0.0,2318.0,9536.0
7111,2017-11-01,RCD,Harrogate And District NHS Foundation Trust,3998.0,0.0,712.0,4710.0
7112,2017-11-01,NNF99,Hornsea Cottage Hospital,0.0,0.0,172.0,172.0
7113,2017-11-01,RWA,Hull And East Yorkshire Hospitals NHS Trust,10923.0,0.0,918.0,11841.0
7114,2017-11-01,RV9,Humber NHS Foundation Trust,0.0,0.0,516.0,516.0
7115,2017-11-01,RXN,Lancashire Teaching Hospitals NHS Foundation Trust,5727.0,0.0,6185.0,11912.0
7116,2017-11-01,Y01231,Lcd-Leeds-Ooh,0.0,0.0,2409.0,2409.0
7117,2017-11-01,RR8,Leeds Teaching Hospitals NHS Trust,16997.0,0.0,3317.0,20314.0
7118,2017-11-01,RY1,Liverpool Community Health NHS Trust,0.0,0.0,2505.0,2505.0
7119,2017-11-01,RQ6,Royal Liverpool And Broadgreen University Hospitals NHS Trust,7423.0,1841.0,10037.0,19301.0
7120,2017-11-01,RBQ,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0
7121,2017-11-01,Y01069,Local Care Direct Ooh,0.0,0.0,3239.0,3239.0
7122,2017-11-01,RW4,Mersey Care NHS Foundation Trust,0.0,0.0,0.0,0.0
7123,2017-11-01,RBT,Mid Cheshire Hospitals NHS Foundation Trust,5100.0,0.0,2019.0,7119.0
7124,2017-11-01,RXF,Mid Yorkshire Hospitals NHS Trust,19600.0,0.0,0.0,19600.0
7125,2017-11-01,RNL,North Cumbria University Hospitals NHS Trust,7458.0,0.0,1308.0,8766.0
7126,2017-11-01,RVW,North Tees And Hartlepool NHS Foundation Trust,3825.0,0.0,9630.0,13455.0
7127,2017-11-01,RTV,North West Boroughs Healthcare NHS Foundation Trust,0.0,0.0,1917.0,1917.0
7128,2017-11-01,NLO01,Northern Doctors Urgent Care,0.0,0.0,4000.0,4000.0
7129,2017-11-01,RTF,Northumbria Healthcare NHS Foundation Trust,8300.0,0.0,7756.0,16056.0
7130,2017-11-01,Y02572,Park Community Practice,0.0,0.0,667.0,667.0
7131,2017-11-01,RW6,Pennine Acute Hospitals NHS Trust,24067.0,0.0,8900.0,32967.0
7132,2017-11-01,RT2,Pennine Care NHS Foundation Trust,0.0,0.0,3399.0,3399.0
7133,2017-11-01,REP,Liverpool Women's NHS Foundation Trust,0.0,1004.0,0.0,1004.0
7134,2017-11-01,R0A,Manchester University NHS Foundation Trust,21530.0,3499.0,9285.0,34314.0
7135,2017-11-01,NQT5H,Paulton Memorial Hospital,0.0,0.0,596.0,596.0
7136,2017-11-01,Y04538,Bracknell Urgent Care Centre Wic,0.0,0.0,3247.0,3247.0
7137,2017-11-01,RPC,Queen Victoria Hospital NHS Foundation Trust,0.0,0.0,833.0,833.0
7138,2017-11-01,RHW,Royal Berkshire NHS Foundation Trust,9665.0,1477.0,738.0,11880.0
7139,2017-11-01,REF,Royal Cornwall Hospitals NHS Trust,6059.0,0.0,9372.0,15431.0
7140,2017-11-01,RH8,Royal Devon And Exeter NHS Foundation Trust,8392.0,0.0,816.0,9208.0
7141,2017-11-01,RA2,Royal Surrey County Hospital NHS Foundation Trust,5956.0,0.0,0.0,5956.0
7142,2017-11-01,RD1,Royal United Hospitals Bath NHS Foundation Trust,6098.0,0.0,961.0,7059.0
7143,2017-11-01,RNZ,Salisbury NHS Foundation Trust,3940.0,311.0,0.0,4251.0
7144,2017-11-01,Y02666,Salisbury Walk-In Hc,0.0,0.0,1157.0,1157.0
7145,2017-11-01,RH5,Somerset Partnership NHS Foundation Trust,0.0,0.0,6048.0,6048.0
7146,2017-11-01,RYF,South Western Ambulance Service NHS Foundation Trust,0.0,0.0,1175.0,1175.0
7147,2017-11-01,NTP11,Southampton NHS Treatment Centre,0.0,0.0,4313.0,4313.0
7148,2017-11-01,RW1,Southern Health NHS Foundation Trust,0.0,0.0,546.0,546.0
7149,2017-11-01,RHU,Portsmouth Hospitals NHS Trust,9335.0,752.0,1797.0,11884.0
7150,2017-11-01,NTPAD,St Mary's NHS Treatment Centre,0.0,0.0,4759.0,4759.0
7151,2017-11-01,RDR,Sussex Community NHS Foundation Trust,0.0,0.0,8950.0,8950.0
7152,2017-11-01,RBA,Taunton And Somerset NHS Foundation Trust,5910.0,0.0,0.0,5910.0
7153,2017-11-01,AAH,Tetbury Hospital Trust Ltd,0.0,0.0,155.0,155.0
7154,2017-11-01,RDZ,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,6203.0,1315.0,201.0,7719.0
7155,2017-11-01,RA9,Torbay And South Devon NHS Foundation Trust,6129.0,0.0,2565.0,8694.0
7156,2017-11-01,RHM,University Hospital Southampton NHS Foundation Trust,8582.0,1423.0,1886.0,11891.0
7157,2017-11-01,RA7,University Hospitals Bristol NHS Foundation Trust,9779.0,1881.0,0.0,11660.0
7158,2017-11-01,Y02584,Walk In Centre,0.0,0.0,319.0,319.0
7159,2017-11-01,RYR,Western Sussex Hospitals NHS Foundation Trust,11573.0,0.0,1694.0,13267.0
7160,2017-11-01,RA3,Weston Area Health NHS Trust,3732.0,0.0,0.0,3732.0
7161,2017-11-01,G82071,Whitstable Medical Practice,0.0,0.0,1871.0,1871.0
7162,2017-11-01,NTV0W,Woking Walk In Centre,0.0,0.0,3372.0,3372.0
7163,2017-11-01,RTP,Surrey And Sussex Healthcare NHS Trust,8023.0,0.0,758.0,8781.0
7164,2017-11-01,RD3,Poole Hospital NHS Foundation Trust,5219.0,0.0,1496.0,6715.0
7165,2017-11-01,RK9,Plymouth Hospitals NHS Trust,8231.0,247.0,3839.0,12317.0
7166,2017-11-01,RJN,East Cheshire NHS Trust,4120.0,0.0,162.0,4282.0
7167,2017-11-01,RXH,Brighton And Sussex University Hospitals NHS Trust,12631.0,987.0,1786.0,15404.0
7168,2017-11-01,NLW,Bristol Community Health,0.0,0.0,4608.0,4608.0
7169,2017-11-01,RXQ,Buckinghamshire Healthcare NHS Trust,7072.0,1171.0,3966.0,12209.0
7170,2017-11-01,NLT02,Clevedon Hospital,0.0,0.0,941.0,941.0
7171,2017-11-01,RJ8,Cornwall Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0
7172,2017-11-01,RN7,Dartford And Gravesham NHS Trust,9013.0,0.0,1701.0,10714.0
7173,2017-11-01,RBD,Dorset County Hospital NHS Foundation Trust,3463.0,0.0,3544.0,7007.0
7174,2017-11-01,RDY,Dorset Healthcare University NHS Foundation Trust,0.0,0.0,0.0,0.0
7175,2017-11-01,Y00751,East Berks Primary Care Ooh(Wam),0.0,0.0,4245.0,4245.0
7176,2017-11-01,RVV,East Kent Hospitals University NHS Foundation Trust,13120.0,0.0,6844.0,19964.0
7177,2017-11-01,RXC,East Sussex Healthcare NHS Trust,9424.0,0.0,155.0,9579.0
7178,2017-11-01,DD401,Exmouth Minor Injury Unit,0.0,0.0,966.0,966.0
7179,2017-11-01,RDU,Frimley Health NHS Foundation Trust,19811.0,0.0,0.0,19811.0
7180,2017-11-01,R1J,Gloucestershire Care Services NHS Trust,0.0,0.0,5248.0,5248.0
7181,2017-11-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,11627.0,0.0,0.0,11627.0
7182,2017-11-01,RN3,Great Western Hospitals NHS Foundation Trust,6104.0,0.0,7469.0,13573.0
7183,2017-11-01,RN5,Hampshire Hospitals NHS Foundation Trust,9279.0,0.0,949.0,10228.0
7184,2017-11-01,NDA57,Haslemere Minor Injuries Unit,0.0,0.0,710.0,710.0
7185,2017-11-01,R1F,Isle Of Wight NHS Trust,3482.0,0.0,720.0,4202.0
7186,2017-11-01,RYY,Kent Community Health NHS Foundation Trust,0.0,0.0,0.0,0.0
7187,2017-11-01,RWF,Maidstone And Tunbridge Wells NHS Trust,11885.0,0.0,1918.0,13803.0
7188,2017-11-01,RPA,Medway NHS Foundation Trust,7837.0,0.0,6218.0,14055.0
7189,2017-11-01,RVJ,North Bristol NHS Trust,7239.0,0.0,0.0,7239.0
7190,2017-11-01,RBZ,Northern Devon Healthcare NHS Trust,3503.0,0.0,3959.0,7462.0
7191,2017-11-01,L83087,Okehampton Medical Centre,0.0,0.0,148.0,148.0
7192,2017-11-01,RNU,Oxford Health NHS Foundation Trust,0.0,0.0,2668.0,2668.0
7193,2017-11-01,RTH,Oxford University Hospitals NHS Foundation Trust,11623.0,1635.0,0.0,13258.0
7194,2017-11-01,RWX,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,2198.0,2198.0
7195,2017-11-01,RP5,Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust,10663.0,0.0,2630.0,13293.0
7196,2017-11-01,Y02961,Summerfield GP Surg & Urgent Care Centre,0.0,0.0,3040.0,3040.0
7197,2017-11-01,RJR,Countess Of Chester Hospital NHS Foundation Trust,5832.0,0.0,721.0,6553.0
7198,2017-11-01,E84068,The Ridgeway Surgery,0.0,0.0,3183.0,3183.0
7199,2017-11-01,RRV,University College London Hospitals NHS Foundation Trust,11717.0,0.0,0.0,11717.0
7200,2017-11-01,Y02147,Urgent Care Centre,0.0,0.0,9450.0,9450.0
7201,2017-11-01,Y03201,Waldron - Hurley Unregistered Practice,0.0,0.0,2307.0,2307.0
7202,2017-11-01,RKE,Whittington Health NHS Trust,8549.0,0.0,0.0,8549.0
7203,2017-11-01,NL7,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,5725.0,5725.0
7204,2017-11-01,8J094,Badger Ltd,0.0,0.0,2838.0,2838.0
7205,2017-11-01,RDD,Basildon And Thurrock University Hospitals NHS Foundation Trust,12303.0,0.0,0.0,12303.0
7206,2017-11-01,RC1,Bedford Hospital NHS Trust,6179.0,0.0,193.0,6372.0
7207,2017-11-01,M85813,Birmingham Wic,0.0,0.0,3491.0,3491.0
7208,2017-11-01,RQ3,Birmingham Women's And Children's NHS Foundation Trust,5838.0,0.0,0.0,5838.0
7209,2017-11-01,RJF,Burton Hospitals NHS Foundation Trust,5418.0,0.0,4224.0,9642.0
7210,2017-11-01,Y03094,The Junction Hc - Unregistered Patients,0.0,0.0,3129.0,3129.0
7211,2017-11-01,RGT,Cambridge University Hospitals NHS Foundation Trust,10153.0,0.0,3284.0,13437.0
7212,2017-11-01,NQ108,Clacton Hospital,0.0,0.0,2359.0,2359.0
7213,2017-11-01,RDE,Colchester Hospital University NHS Foundation Trust,7685.0,0.0,4411.0,12096.0
7214,2017-11-01,Y03571,Corby Urgent Care Centre,0.0,0.0,6051.0,6051.0
7215,2017-11-01,RYG,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0
7216,2017-11-01,RTG,Derby Teaching Hospitals NHS Foundation Trust,10935.0,0.0,4743.0,15678.0
7217,2017-11-01,RY8,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,4853.0,4853.0
7218,2017-11-01,NNJ,Dhu Health Care C.I.C,0.0,0.0,1661.0,1661.0
7219,2017-11-01,RWH,East And North Hertfordshire NHS Trust,8889.0,0.0,4055.0,12944.0
7220,2017-11-01,Y03007,Erdington GP Health & Wellbeing Wic,0.0,0.0,2641.0,2641.0
7221,2017-11-01,NQ106,Fryatt Hospital,0.0,0.0,548.0,548.0
7222,2017-11-01,RLT,George Eliot Hospital NHS Trust,6706.0,0.0,0.0,6706.0
7223,2017-11-01,NEH06,Haverstock Healthcare (Cheshunt Community Hospital),0.0,0.0,1648.0,1648.0
7224,2017-11-01,RFS,Chesterfield Royal Hospital NHS Foundation Trust,6838.0,0.0,0.0,6838.0
7225,2017-11-01,RR1,Heart Of England NHS Foundation Trust,19888.0,0.0,3263.0,23151.0
7226,2017-11-01,RAS,The Hillingdon Hospitals NHS Foundation Trust,5725.0,0.0,7913.0,13638.0
7227,2017-11-01,RJ7,St George's University Hospitals NHS Foundation Trust,13239.0,0.0,1275.0,14514.0
7228,2017-11-01,NLX24,Yate West Gate Centre,0.0,0.0,1545.0,1545.0
7229,2017-11-01,RF4,"Barking, Havering And Redbridge University Hospitals NHS Trust",21387.0,800.0,2921.0,25108.0
7230,2017-11-01,R1H,Barts Health NHS Trust,26990.0,854.0,13909.0,41753.0
7231,2017-11-01,AD913,Beckenham Beacon Ucc,0.0,0.0,4391.0,4391.0
7232,2017-11-01,RYX,Central London Community Healthcare NHS Trust,0.0,0.0,18245.0,18245.0
